file,algo,outage,alpha,iter,t_attack,evict_ms,decay1_ms,min_trust,steps,period_ms,n_steps,attack_flag_ms
trial_ECC_outage1000_ewma5_iter2_1786495872.csv,ECC,1000,0.5,2,1786495900.3416848,383.21781158447266,243.6673641204834,0.39,50 25 12.5 6.25 3.12 1.56 0.78 0.39,122.78648785182408,8,1043.5535907745361
trial_ECC_outage1000_ewma5_iter3_1786498879.csv,ECC,1000,0.5,3,1786498906.611187,291.25070571899414,171.36788368225098,0.2,50 25 6.25 3.12 1.56 0.39 0.2,159.99702612559,7,1051.466464996338
trial_ECC_outage1000_ewma5_iter4_1786495973.csv,ECC,1000,0.5,4,1786495998.3761108,286.6394519805908,166.6550636291504,0.2,50 25 12.5 6.25 3.12 1.56 0.39 0.2,139.9848801749093,8,1046.7548370361328
trial_ECC_outage1000_ewma5_iter5_1786490007.csv,ECC,1000,0.5,5,1786490034.7260346,304.0292263031006,184.0667724609375,0.2,50 25 6.25 3.12 1.56 0.39 0.2,159.99114513397217,7,1024.0788459777832
trial_ECC_outage1000_ewma5_iter6_1786493904.csv,ECC,1000,0.5,6,1786493929.8829312,316.17093086242676,196.14529609680176,0.2,50 25 6.25 3.12 1.56 0.39 0.2,163.30814361572266,7,1036.0944271087646
trial_ECC_outage1000_ewma5_iter7_1786492291.csv,ECC,1000,0.5,7,1786492317.442627,311.4790916442871,191.4067268371582,0.2,50 25 12.5 6.25 1.56 0.78 0.39 0.2,140.00960758754186,8,1031.7027568817139
trial_ECC_outage1000_ewma5_iter8_1786494101.csv,ECC,1000,0.5,8,1786494128.7981555,359.3316078186035,239.26782608032227,0.39,50 25 12.5 3.12 0.78 0.39,172.0869541168213,6,1039.3428802490234
trial_ECC_outage1000_ewma5_iter9_1786493204.csv,ECC,1000,0.5,9,1786493230.6019328,303.2877445220947,183.0134391784668,0.2,50 25 6.25 3.12 0.78 0.39 0.2,163.11919689178467,7,1021.9213962554932
trial_ECC_outage2000_ewma1_iter10_1786494742.csv,ECC,2000,0.1,10,1786494768.5453587,1547.5831031799316,207.72576332092285,16.68,90 81 65.61 59.05 53.14 47.83 43.05 38.74 34.87 28.24 20.59 16.68,176.35477672923693,12,2047.975778579712
trial_ECC_outage2000_ewma1_iter1_1786491895.csv,ECC,2000,0.1,1,1786491921.192372,1584.6951007843018,364.5482063293457,18.53,81 72.9 65.61 53.14 47.83 43.05 38.74 34.87 31.38 28.24 22.88 20.59 18.53,141.75494511922201,13,2044.4817543029785
trial_ECC_outage2000_ewma1_iter2_1786499855.csv,ECC,2000,0.1,2,1786499880.0806904,1555.4745197296143,216.33124351501465,16.68,90 81 65.61 59.05 53.14 43.05 38.74 31.38 28.24 22.88 20.59 18.53 16.68,161.5899403889974,13,2056.9450855255127
trial_ECC_outage2000_ewma1_iter3_1786490304.csv,ECC,2000,0.1,3,1786490330.2884088,1548.785924911499,188.8577938079834,16.68,90 72.9 59.05 53.14 47.83 38.74 34.87 31.38 28.24 25.42 22.88 18.53 16.68,163.33373387654623,13,2048.792839050293
trial_ECC_outage2000_ewma1_iter4_1786493351.csv,ECC,2000,0.1,4,1786493378.0837026,1547.5668907165527,187.61253356933594,18.53,90 81 72.9 65.61 59.05 47.83 43.05 34.87 31.38 28.24 22.88 20.59 18.53,153.33100159962973,13,2047.3661422729492
trial_ECC_outage2000_ewma1_iter5_1786498337.csv,ECC,2000,0.1,5,1786498363.5266106,1584.6686363220215,244.46439743041992,16.68,90 81 65.61 59.05 53.14 43.05 38.74 31.38 28.24 25.42 20.59 18.53 16.68,163.33889961242676,13,2064.5296573638916
trial_ECC_outage2000_ewma1_iter6_1786490107.csv,ECC,2000,0.1,6,1786490133.5297344,1648.1306552886963,186.5558624267578,16.68,90 81 72.9 59.05 53.14 47.83 43.05 34.87 31.38 25.42 22.88 20.59 16.68,163.3296012878418,13,2047.2233295440674
trial_ECC_outage2000_ewma1_iter7_1786495773.csv,ECC,2000,0.1,7,1786495799.6843219,1620.8410263061523,279.90078926086426,18.53,90 81 72.9 59.05 53.14 47.83 38.74 34.87 28.24 25.42 22.88 18.53,167.275147004561,12,2060.910940170288
trial_ECC_outage2000_ewma1_iter8_1786499952.csv,ECC,2000,0.1,8,1786499979.0173895,1519.4711685180664,177.98352241516113,16.68,90 81 72.9 65.61 59.05 53.14 47.83 43.05 38.74 31.38 28.24 22.88 20.59 18.53 16.68,140.00896045139856,15,2058.112621307373
trial_ECC_outage2000_ewma1_iter9_1786498484.csv,ECC,2000,0.1,9,1786498510.2967227,1562.3197555541992,222.38826751708984,16.68,90 81 65.61 59.05 53.14 43.05 38.74 31.38 28.24 25.42 20.59 18.53 16.68,163.33218415578207,13,2062.4585151672363
trial_ECC_outage2000_ewma3_iter10_1786497086.csv,ECC,2000,0.3,10,1786497112.7456734,732.4917316436768,252.55346298217773,0.23,70 49 34.3 16.81 11.76 5.76 2.82 1.38 0.97 0.47 0.33 0.23,176.35843970558858,12,2072.441577911377
trial_ECC_outage2000_ewma3_iter1_1786491252.csv,ECC,2000,0.3,1,1786491280.5117025,634.5193386077881,254.56595420837402,0.33,70 34.3 24.01 11.76 8.24 5.76 2.82 1.98 1.38 0.97 0.68 0.47 0.33,153.32223971684775,13,2054.6209812164307
trial_ECC_outage2000_ewma3_iter2_1786493806.csv,ECC,2000,0.3,2,1786493832.2666333,628.1599998474121,268.11933517456055,0.33,70 49 24.01 11.76 5.76 4.04 2.82 1.38 0.97 0.68 0.33,184.00025367736816,11,2008.1186294555664
trial_ECC_outage2000_ewma3_iter3_1786491452.csv,ECC,2000,0.3,3,1786491477.0041704,630.0296783447266,269.40226554870605,0.33,70 34.3 24.01 16.81 11.76 8.24 5.76 2.82 1.98 1.38 0.68 0.33,165.44482924721456,12,2070.096731185913
trial_ECC_outage2000_ewma3_iter4_1786490663.csv,ECC,2000,0.3,4,1786490689.0652761,702.183723449707,223.44970703125,0.23,70 49 34.3 16.81 11.76 5.76 4.04 2.82 1.38 0.68 0.33 0.23,176.22958530079237,12,2042.03462600708
trial_ECC_outage2000_ewma3_iter5_1786494445.csv,ECC,2000,0.3,5,1786494471.1037855,581.5296173095703,221.46248817443848,0.33,70 49 24.01 16.81 8.24 5.76 4.04 2.82 1.98 1.38 0.97 0.47 0.33,151.66119734446207,13,2061.4893436431885
trial_ECC_outage2000_ewma3_iter6_1786494642.csv,ECC,2000,0.3,6,1786494669.724008,565.0606155395508,205.1393985748291,0.23,70 49 34.3 24.01 11.76 8.24 4.04 2.82 1.98 0.97 0.68 0.33 0.23,163.32006454467773,13,2045.8014011383057
trial_ECC_outage2000_ewma3_iter7_1786491796.csv,ECC,2000,0.3,7,1786491822.392855,581.9218158721924,221.90332412719727,0.33,70 49 34.3 24.01 11.76 5.76 2.82 1.98 1.38 0.68 0.47 0.33,165.44955426996404,12,2061.9356632232666
trial_ECC_outage2000_ewma3_iter8_1786493106.csv,ECC,2000,0.3,8,1786493131.7852936,569.1065788269043,208.7574005126953,0.23,70 34.3 24.01 11.76 8.24 5.76 4.04 1.98 1.38 0.97 0.68 0.47 0.33 0.23,149.20181494492752,14,2068.4306621551514
trial_ECC_outage2000_ewma3_iter9_1786491153.csv,ECC,2000,0.3,9,1786491179.347703,550.7972240447998,190.53053855895996,0.23,70 49 24.01 16.81 11.76 5.76 4.04 2.82 1.38 0.97 0.68 0.33 0.23,161.67593002319336,13,2050.6362915039062
trial_ECC_outage2000_ewma5_iter10_1786499561.csv,ECC,2000,0.5,10,1786499587.8469083,298.22278022766113,178.34997177124023,0.0,50 25 6.25 3.12 1.56 0.39 0.2 0.05 0.02 0.01 0,171.96872234344482,11,2058.2330226898193
trial_ECC_outage2000_ewma5_iter1_1786491696.csv,ECC,2000,0.5,1,1786491723.4581494,465.4717445373535,225.51369667053223,0.0,50 12.5 3.12 0.78 0.39 0.2 0.05 0.02 0.01 0,189.0040768517388,10,2065.458059310913
trial_ECC_outage2000_ewma5_iter2_1786498205.csv,ECC,2000,0.5,2,1786498230.6865525,501.73139572143555,261.7058753967285,0.0,50 12.5 6.25 1.56 0.78 0.39 0.1 0.02 0.01 0,204.44496472676596,10,2061.675786972046
trial_ECC_outage2000_ewma5_iter3_1786491994.csv,ECC,2000,0.5,3,1786492019.3120549,329.1351795196533,329.1351795196533,0.0,25 12.5 6.25 1.56 0.78 0.2 0.1 0.02 0.01 0,177.74359385172525,10,2049.2401123046875
trial_ECC_outage2000_ewma5_iter4_1786493549.csv,ECC,2000,0.5,4,1786493576.9519663,303.3754825592041,183.3510398864746,0.0,50 25 12.5 6.25 1.56 0.78 0.39 0.1 0.05 0.01 0,169.988751411438,11,2063.3888244628906
trial_ECC_outage2000_ewma5_iter5_1786490206.csv,ECC,2000,0.5,5,1786490231.5378268,504.72426414489746,264.1761302947998,0.0,50 12.5 6.25 3.12 1.56 0.39 0.2 0.05 0.02 0.01 0,169.9894666671753,11,2064.1677379608154
trial_ECC_outage2000_ewma5_iter6_1786490761.csv,ECC,2000,0.5,6,1786490787.2011437,384.1392993927002,283.5884094238281,0.0,50 25 12.5 6.25 3.12 1.56 0.78 0.39 0.2 0.1 0.02 0.01 0,151.7197092374166,13,2063.9753341674805
trial_ECC_outage2000_ewma5_iter7_1786496985.csv,ECC,2000,0.5,7,1786497013.9213247,503.7548542022705,243.08204650878906,0.0,50 12.5 6.25 3.12 0.78 0.39 0.1 0.05 0.02 0.01 0,172.00307846069336,11,2063.73929977417
trial_ECC_outage2000_ewma5_iter8_1786491549.csv,ECC,2000,0.5,8,1786491575.3667326,341.0601615905762,221.0075855255127,0.0,50 25 6.25 3.12 0.78 0.39 0.1 0.05 0.02 0.01 0,184.00800228118896,11,2061.0876083374023
trial_ECC_outage2000_ewma5_iter9_1786493008.csv,ECC,2000,0.5,9,1786493033.8691466,273.3044624328613,153.42426300048828,0.0,50 25 6.25 3.12 1.56 0.39 0.1 0.02 0.01 0,204.44875293307834,10,2053.3576011657715
trial_ECC_outage250_ewma1_iter10_1786489957.csv,ECC,250,0.1,10,1786489984.4261446,,346.45938873291016,81.0,81,,1,266.33691787719727
trial_ECC_outage250_ewma1_iter1_1786494299.csv,ECC,250,0.1,1,1786494324.4080074,,193.76492500305176,81.0,90 81,119.9045181274414,2,273.6620903015137
trial_ECC_outage250_ewma1_iter2_1786492519.csv,ECC,250,0.1,2,1786492543.8884616,,272.41015434265137,81.0,90 81,120.34440040588379,2,272.41015434265137
trial_ECC_outage250_ewma1_iter3_1786493649.csv,ECC,250,0.1,3,1786493676.029233,,267.46129989624023,81.0,90 81,120.3458309173584,2,286.2534523010254
trial_ECC_outage250_ewma1_iter4_1786496463.csv,ECC,250,0.1,4,1786496490.951495,,330.8300971984863,81.0,81,,1,270.4639434814453
trial_ECC_outage250_ewma1_iter5_1786499660.csv,ECC,250,0.1,5,1786499685.794694,,202.81624794006348,81.0,90 81,119.93169784545898,2,263.11182975769043
trial_ECC_outage250_ewma1_iter6_1786492860.csv,ECC,250,0.1,6,1786492886.9298494,,229.5236587524414,81.0,90 81,139.77551460266113,2,269.58250999450684
trial_ECC_outage250_ewma1_iter7_1786490485.csv,ECC,250,0.1,7,1786490512.8969867,,172.53351211547852,81.0,90 81,120.00083923339844,2,273.1156349182129
trial_ECC_outage250_ewma1_iter8_1786499432.csv,ECC,250,0.1,8,1786499458.0551229,,365.4484748840332,81.0,81,,1,266.0541534423828
trial_ECC_outage250_ewma1_iter9_1786496316.csv,ECC,250,0.1,9,1786496342.290563,,218.41812133789062,81.0,90 81,100.60238838195801,2,278.63240242004395
trial_ECC_outage250_ewma3_iter10_1786495430.csv,ECC,250,0.3,10,1786495456.5711334,,215.43574333190918,49.0,70 49,119.94647979736328,2,275.54821968078613
trial_ECC_outage250_ewma3_iter1_1786495381.csv,ECC,250,0.3,1,1786495408.0395257,,196.78783416748047,49.0,70 49,119.86231803894043,2,276.64709091186523
trial_ECC_outage250_ewma3_iter2_1786495038.csv,ECC,250,0.3,2,1786495064.2396677,,226.63259506225586,49.0,70 49,120.04208564758301,2,266.6618824005127
trial_ECC_outage250_ewma3_iter3_1786498011.csv,ECC,250,0.3,3,1786498036.2305005,,194.3831443786621,64.3,70 64.3,240.4484748840332,2,274.7621536254883
trial_ECC_outage250_ewma3_iter4_1786495333.csv,ECC,250,0.3,4,1786495359.3387372,,361.5126609802246,49.0,49,,1,281.57901763916016
trial_ECC_outage250_ewma3_iter5_1786499334.csv,ECC,250,0.3,5,1786499361.7867742,,184.42726135253906,49.0,70 49,120.04685401916504,2,264.53590393066406
trial_ECC_outage250_ewma3_iter6_1786495725.csv,ECC,250,0.3,6,1786495751.2745144,,172.81103134155273,49.0,70 49,119.94004249572754,2,272.6895809173584
trial_ECC_outage250_ewma3_iter7_1786495185.csv,ECC,250,0.3,7,1786495212.5182872,,238.0392551422119,49.0,70 49,120.04542350769043,2,278.0110836029053
trial_ECC_outage250_ewma3_iter8_1786492390.csv,ECC,250,0.3,8,1786492415.4240332,,171.05674743652344,49.0,70 49,120.00584602355957,2,271.2569236755371
trial_ECC_outage250_ewma3_iter9_1786496791.csv,ECC,250,0.3,9,1786496816.9283645,,381.0155391693115,49.0,49,,1,281.4905643463135
trial_ECC_outage250_ewma5_iter10_1786492762.csv,ECC,250,0.5,10,1786492788.1071432,,264.1749382019043,50.0,50,,1,264.1749382019043
trial_ECC_outage250_ewma5_iter1_1786497379.csv,ECC,250,0.5,1,1786497405.9950109,381.7934989929199,260.50662994384766,25.0,50 25,121.28686904907227,2,280.47823905944824
trial_ECC_outage250_ewma5_iter2_1786498979.csv,ECC,250,0.5,2,1786499006.325159,,205.02924919128418,50.0,50,,1,265.1491165161133
trial_ECC_outage250_ewma5_iter3_1786498780.csv,ECC,250,0.5,3,1786498806.69026,312.84332275390625,312.84332275390625,25.0,25,,1,272.80330657958984
trial_ECC_outage250_ewma5_iter4_1786494543.csv,ECC,250,0.5,4,1786494569.8323634,,179.81195449829102,50.0,50,,1,281.02612495422363
trial_ECC_outage250_ewma5_iter5_1786499757.csv,ECC,250,0.5,5,1786499782.353317,368.3056831359863,248.50773811340332,25.0,50 25,119.79794502258301,2,268.0397033691406
trial_ECC_outage250_ewma5_iter6_1786494346.csv,ECC,250,0.5,6,1786494372.336048,,172.23262786865234,50.0,50,,1,272.9971408843994
trial_ECC_outage250_ewma5_iter7_1786496513.csv,ECC,250,0.5,7,1786496538.7066865,370.3293800354004,250.22625923156738,25.0,50 25,120.10312080383301,2,270.2958583831787
trial_ECC_outage250_ewma5_iter8_1786496217.csv,ECC,250,0.5,8,1786496243.3934252,,195.38474082946777,50.0,50,,1,275.33435821533203
trial_ECC_outage250_ewma5_iter9_1786490957.csv,ECC,250,0.5,9,1786490982.843128,,169.04258728027344,50.0,50,,1,269.53911781311035
trial_ECC_outage500_ewma1_iter10_1786498436.csv,ECC,500,0.1,10,1786498461.4803996,,372.023344039917,65.61,81 72.9 65.61,120.01538276672363,3,531.9981575012207
trial_ECC_outage500_ewma1_iter1_1786490403.csv,ECC,500,0.1,1,1786490429.202721,,457.11803436279297,65.61,72.9 65.61,120.00036239624023,2,518.4288024902344
trial_ECC_outage500_ewma1_iter2_1786497625.csv,ECC,500,0.1,2,1786497650.2722378,,196.3951587677002,65.61,90 81 65.61,179.99637126922607,3,516.3896083831787
trial_ECC_outage500_ewma1_iter3_1786498058.csv,ECC,500,0.1,3,1786498084.0740547,,394.25039291381836,65.61,81 72.9 65.61,120.01645565032959,3,535.0852012634277
trial_ECC_outage500_ewma1_iter4_1786499480.csv,ECC,500,0.1,4,1786499506.9685783,,336.4725112915039,65.61,81 72.9 65.61,119.92740631103516,3,516.5746212005615
trial_ECC_outage500_ewma1_iter5_1786491648.csv,ECC,500,0.1,5,1786491673.683557,,237.84208297729492,65.61,90 81 65.61,179.89706993103027,3,537.3125076293945
trial_ECC_outage500_ewma1_iter6_1786490535.csv,ECC,500,0.1,6,1786490560.45449,,156.79454803466797,59.05,90 72.9 65.61 59.05,166.71037673950195,4,516.8752670288086
trial_ECC_outage500_ewma1_iter7_1786490614.csv,ECC,500,0.1,7,1786490640.943978,,401.961088180542,65.61,81 65.61,259.5715522766113,2,521.8777656555176
trial_ECC_outage500_ewma1_iter8_1786499384.csv,ECC,500,0.1,8,1786499410.2022133,,177.25872993469238,65.61,90 81 65.61,190.98210334777832,3,518.7084674835205
trial_ECC_outage500_ewma1_iter9_1786495479.csv,ECC,500,0.1,9,1786495505.736541,,216.461181640625,69.05,90 81 72.9 69.05,160.0027879079183,4,515.0110721588135
trial_ECC_outage500_ewma3_iter10_1786492909.csv,ECC,500,0.3,10,1786492935.9918282,563.0490779876709,202.98218727111816,24.01,70 34.3 24.01,180.03344535827637,3,522.9899883270264
trial_ECC_outage500_ewma3_iter1_1786497880.csv,ECC,500,0.3,1,1786497906.2066553,664.1592979431152,184.173583984375,16.81,70 49 34.3 16.81,159.99523798624674,4,524.0311622619629
trial_ECC_outage500_ewma3_iter2_1786494201.csv,ECC,500,0.3,2,1786494226.5093873,632.2040557861328,252.5625228881836,24.01,70 49 24.01,189.8207664489746,3,532.5641632080078
trial_ECC_outage500_ewma3_iter3_1786495627.csv,ECC,500,0.3,3,1786495653.206242,550.1558780670166,171.5068817138672,24.01,70 49 34.3 24.01,126.21633211771646,4,531.2213897705078
trial_ECC_outage500_ewma3_iter4_1786496071.csv,ECC,500,0.3,4,1786496097.1841612,645.2395915985107,285.1884365081787,24.01,70 49 24.01,180.02557754516602,3,525.2292156219482
trial_ECC_outage500_ewma3_iter5_1786496887.csv,ECC,500,0.3,5,1786496913.0017984,635.1971626281738,275.15697479248047,24.01,70 34.3 24.01,180.02009391784668,3,535.618782043457
trial_ECC_outage500_ewma3_iter6_1786493450.csv,ECC,500,0.3,6,1786493477.084244,623.7175464630127,244.77362632751465,24.01,70 34.3 24.01,189.47196006774902,3,524.8885154724121
trial_ECC_outage500_ewma3_iter7_1786495086.csv,ECC,500,0.3,7,1786495112.7927337,,205.84869384765625,34.3,70 49 34.3,119.92323398590088,3,525.71702003479
trial_ECC_outage500_ewma3_iter8_1786494002.csv,ECC,500,0.3,8,1786494029.0492084,561.5200996398926,201.22003555297852,24.01,70 34.3 24.01,180.15003204345703,3,521.1608409881592
trial_ECC_outage500_ewma3_iter9_1786497527.csv,ECC,500,0.3,9,1786497552.3970847,601.7439365386963,241.790771484375,24.01,70 49 24.01,179.97658252716064,3,521.7504501342773
trial_ECC_outage500_ewma5_iter10_1786491055.csv,ECC,500,0.5,10,1786491080.7040272,381.06250762939453,261.0635757446289,6.25,50 25 6.25,179.96621131896973,3,520.8852291107178
trial_ECC_outage500_ewma5_iter1_1786491353.csv,ECC,500,0.5,1,1786491379.3272412,361.66858673095703,361.66858673095703,6.25,25 12.5 6.25,119.29810047149658,3,521.6004848480225
trial_ECC_outage500_ewma5_iter2_1786495235.csv,ECC,500,0.5,2,1786495260.5465117,368.0288791656494,247.45464324951172,6.25,50 25 6.25,190.06693363189697,3,527.6312828063965
trial_ECC_outage500_ewma5_iter3_1786490859.csv,ECC,500,0.5,3,1786490884.8971128,290.494441986084,290.494441986084,3.12,25 12.5 3.12,180.00328540802002,3,530.5843353271484
trial_ECC_outage500_ewma5_iter4_1786497771.csv,ECC,500,0.5,4,1786497807.391916,412.2965335845947,172.26529121398926,3.12,50 12.5 6.25 3.12,159.99960899353027,4,532.2299003601074
trial_ECC_outage500_ewma5_iter5_1786492566.csv,ECC,500,0.5,5,1786492592.353607,501.6322135925293,241.5602207183838,6.25,50 12.5 6.25,190.06586074829102,3,521.5928554534912
trial_ECC_outage500_ewma5_iter6_1786494841.csv,ECC,500,0.5,6,1786494866.2576802,351.9110679626465,351.9110679626465,6.25,25 12.5 6.25,120.0263500213623,3,532.1056842803955
trial_ECC_outage500_ewma5_iter7_1786492191.csv,ECC,500,0.5,7,1786492218.2744012,300.661563873291,300.661563873291,3.12,25 12.5 3.12,179.9945831298828,3,520.5872058868408
trial_ECC_outage500_ewma5_iter8_1786498106.csv,ECC,500,0.5,8,1786498132.7930703,332.7488899230957,212.85152435302734,6.25,50 25 6.25,179.9238920211792,3,532.8423976898193
trial_ECC_outage500_ewma5_iter9_1786498583.csv,ECC,500,0.5,9,1786498610.087869,455.08718490600586,215.09480476379395,6.25,50 12.5 6.25,179.99529838562012,3,535.2089405059814
