file,algo,outage,alpha,iter,t_attack,evict_ms,decay1_ms,min_trust,steps,period_ms,n_steps,attack_flag_ms
trial_ZKP_outage3000_ewma1_iter5_1786552851.csv,ZKP,3000,0.1,5,1786552876.5103405,2846.378803253174,266.33238792419434,25.42,90 81 72.9 65.61 59.05 47.83 43.05 38.74 31.38 28.24 25.42,282.0162534713745,11,3026.3564586639404
trial_ZKP_outage3000_ewma3_iter1_1786552996.csv,ZKP,3000,0.3,1,1786553022.1762109,1050.1282215118408,330.1434516906738,0.97,70 49 34.3 24.01 16.81 11.76 8.24 5.76 4.04 2.82 1.38 0.97,256.3975507562811,12,3030.7769775390625
trial_ZKP_outage3000_ewma3_iter2_1786551206.csv,ZKP,3000,0.3,2,1786551231.379643,1139.4646167755127,438.8701915740967,0.97,70 49 34.3 24.01 16.81 11.76 5.76 4.04 2.82 1.38 0.97,280.000901222229,11,3018.5482501983643
trial_ZKP_outage3000_ewma3_iter3_1786551108.csv,ZKP,3000,0.3,3,1786551133.576583,1131.601095199585,431.52546882629395,0.97,70 34.3 24.01 16.81 8.24 4.04 1.98 1.38 0.97,349.992573261261,9,3031.43310546875
trial_ZKP_outage3000_ewma3_iter4_1786551692.csv,ZKP,3000,0.3,4,1786551720.0364995,1132.6398849487305,433.8538646697998,0.97,70 49 24.01 16.81 8.24 5.76 4.04 1.98 1.38 0.97,311.14986207750104,10,3012.6585960388184
trial_ZKP_outage3000_ewma3_iter5_1786555072.csv,ZKP,3000,0.3,5,1786555098.7407532,1145.9298133850098,425.6408214569092,0.97,70 49 34.3 24.01 16.81 11.76 5.76 2.82 1.38 0.97,313.3232328626845,10,3025.7909297943115
trial_ZKP_outage3000_ewma5_iter1_1786550664.csv,ZKP,3000,0.5,1,1786550690.7204432,593.4195518493652,374.33862686157227,0.02,50 25 12.5 3.12 1.56 0.78 0.2 0.1 0.05 0.02,284.4403584798177,10,3014.110565185547
trial_ZKP_outage3000_ewma5_iter2_1786551841.csv,ZKP,3000,0.5,2,1786551866.5885854,786.9775295257568,306.46705627441406,0.01,50 12.5 6.25 3.12 0.78 0.2 0.05 0.02 0.01,352.4894416332245,9,3026.9789695739746
trial_ZKP_outage3000_ewma5_iter3_1786554251.csv,ZKP,3000,0.5,3,1786554276.3794134,526.3655185699463,286.5028381347656,0.01,50 25 6.25 3.12 1.56 0.78 0.2 0.1 0.05 0.02 0.01,282.10575580596924,11,3026.95369720459
trial_ZKP_outage3000_ewma5_iter4_1786553618.csv,ZKP,3000,0.5,4,1786553643.1899607,536.8313789367676,296.91410064697266,0.01,50 25 12.5 3.12 1.56 0.78 0.39 0.2 0.1 0.05 0.01,281.87334537506104,11,3035.706043243408
trial_ZKP_outage3000_ewma5_iter5_1786552213.csv,ZKP,3000,0.5,5,1786552238.59806,704.3249607086182,464.25604820251465,0.01,50 25 6.25 3.12 0.78 0.2 0.1 0.02 0.01,349.9843180179596,9,3024.5916843414307
trial_ZKP_outage5000_ewma1_iter1_1786553226.csv,ZKP,5000,0.1,1,1786553251.4800441,2954.618453979492,614.546537399292,9.85,81 72.9 65.61 53.14 47.83 43.05 38.74 34.87 31.38 28.24 22.88 20.59 18.53 15.01 13.51 12.16 9.85,292.5049215555191,17,5054.597616195679
trial_ZKP_outage5000_ewma1_iter2_1786551448.csv,ZKP,5000,0.1,2,1786551473.4958317,2988.567352294922,428.4853935241699,12.16,90 81 72.9 65.61 53.14 47.83 43.05 34.87 31.38 28.24 22.88 20.59 18.53 15.01 13.51 12.16,296.0046927134196,16,5028.677225112915
trial_ZKP_outage5000_ewma1_iter3_1786554057.csv,ZKP,5000,0.1,3,1786554082.5842297,3233.9184284210205,434.0682029724121,10.94,90 81 72.9 65.61 59.05 53.14 47.83 43.05 38.74 34.87 31.38 25.42 22.88 20.59 16.68 15.01 13.51 10.94,274.14470560410444,18,5054.539918899536
trial_ZKP_outage5000_ewma1_iter4_1786555918.csv,ZKP,5000,0.1,4,1786555945.0239289,3023.0748653411865,442.20542907714844,10.94,90 81 65.61 59.05 53.14 47.83 38.74 34.87 28.24 25.42 22.88 18.53 16.68 15.01 12.16 10.94,312.0023727416992,16,5063.0388259887695
trial_ZKP_outage5000_ewma1_iter5_1786554942.csv,ZKP,5000,0.1,5,1786554967.7521634,2950.512647628784,370.6164360046387,10.94,90 81 72.9 65.61 53.14 47.83 38.74 28.24 25.42 22.88 20.59 16.68 15.01 13.51 10.94,334.28318159920826,15,5031.095743179321
trial_ZKP_outage5000_ewma3_iter1_1786553127.csv,ZKP,5000,0.3,1,1786553153.2697535,1250.10085105896,310.1980686187744,0.04,70 49 34.3 16.81 11.76 8.24 5.76 2.82 1.98 0.97 0.68 0.47 0.23 0.16 0.11 0.06 0.04,307.5002282857895,17,5030.247211456299
trial_ZKP_outage5000_ewma3_iter2_1786554497.csv,ZKP,5000,0.3,2,1786554522.6561918,1069.8421001434326,350.53014755249023,0.08,70 49 34.3 24.01 16.81 11.76 5.76 4.04 2.82 1.38 0.97 0.68 0.33 0.23 0.16 0.08,297.29844729105633,16,5010.194301605225
trial_ZKP_outage5000_ewma3_iter3_1786555171.csv,ZKP,5000,0.3,3,1786555198.0717168,990.7958507537842,530.139684677124,0.04,49 24.01 16.81 11.76 8.24 5.76 4.04 2.82 1.38 0.97 0.68 0.33 0.23 0.16 0.08 0.06 0.04,292.5097644329071,17,5050.257921218872
trial_ZKP_outage5000_ewma3_iter4_1786551594.csv,ZKP,5000,0.3,4,1786551620.1762922,1116.3771152496338,396.3048458099365,0.06,70 34.3 24.01 16.81 8.24 5.76 4.04 2.82 1.38 0.97 0.47 0.23 0.11 0.08 0.06,334.2963286808559,15,5056.092739105225
trial_ZKP_outage5000_ewma3_iter5_1786552410.csv,ZKP,5000,0.3,5,1786552437.4544594,1185.0366592407227,485.1851463317871,0.06,70 49 34.3 24.01 11.76 8.24 5.76 2.82 1.98 0.97 0.47 0.33 0.16 0.11 0.06,334.28018433707103,15,5025.0959396362305
trial_ZKP_outage5000_ewma5_iter1_1786555820.csv,ZKP,5000,0.5,1,1786555845.6087158,646.1083889007568,424.5619773864746,0.0,50 25 6.25 3.12 0.78 0.2 0.1 0.02 0.01 0,389.04253641764325,10,5064.505577087402
trial_ZKP_outage5000_ewma5_iter2_1786550763.csv,ZKP,5000,0.5,2,1786550788.6620264,688.5321140289307,467.5157070159912,0.0,50 25 12.5 3.12 1.56 0.78 0.2 0.1 0.05 0.01 0,326.07760429382324,11,5048.650741577148
trial_ZKP_outage5000_ewma5_iter3_1786554349.csv,ZKP,5000,0.5,3,1786554375.369194,515.4449939727783,275.42686462402344,0.0,50 25 12.5 6.25 1.56 0.78 0.39 0.1 0.05 0.02 0.01 0,298.1912439519709,12,5055.367946624756
trial_ZKP_outage5000_ewma5_iter4_1786551009.csv,ZKP,5000,0.5,4,1786551035.43749,742.1298027038574,282.0169925689697,0.0,50 12.5 6.25 3.12 1.56 0.78 0.39 0.1 0.05 0.02 0.01 0,298.19501530040395,12,5022.045373916626
trial_ZKP_outage5000_ewma5_iter5_1786555525.csv,ZKP,5000,0.5,5,1786555550.3659778,701.7996311187744,701.7996311187744,0.0,25 12.5 6.25 1.56 0.39 0.1 0.05 0.02 0.01 0,337.77009116278754,10,5041.733980178833
trial_ZKP_outage500_ewma1_iter1_1786550437.csv,ZKP,500,0.1,1,1786550462.731431,,475.7275581359863,81.0,90 81,219.76900100708008,2,535.515308380127
trial_ZKP_outage500_ewma1_iter2_1786551792.csv,ZKP,500,0.1,2,1786551818.7898524,,400.68554878234863,82.9,90 82.9,479.63905334472656,2,520.458459854126
trial_ZKP_outage500_ewma1_iter3_1786553324.csv,ZKP,500,0.1,3,1786553350.0757542,,539.4213199615479,72.9,81 72.9,217.8487777709961,2,517.3196792602539
trial_ZKP_outage500_ewma1_iter4_1786550177.csv,ZKP,500,0.1,4,1786550203.0298455,,450.57010650634766,81.0,90 81,240.00048637390137,2,530.5783748626709
trial_ZKP_outage500_ewma1_iter5_1786553372.csv,ZKP,500,0.1,5,1786553397.6085274,,467.3810005187988,81.0,90 81,240.07368087768555,2,527.2228717803955
trial_ZKP_outage500_ewma3_iter1_1786553764.csv,ZKP,500,0.3,1,1786553790.73152,,387.3889446258545,49.0,70 49,218.17350387573242,2,525.6750583648682
trial_ZKP_outage500_ewma3_iter2_1786551939.csv,ZKP,500,0.3,2,1786551966.624935,,659.1477394104004,49.0,49,,1,518.927812576294
trial_ZKP_outage500_ewma3_iter3_1786551304.csv,ZKP,500,0.3,3,1786551329.8287227,,509.87744331359863,49.0,70 49,220.04294395446777,2,530.5984020233154
trial_ZKP_outage500_ewma3_iter4_1786551546.csv,ZKP,500,0.3,4,1786551572.2794006,,372.44462966918945,64.3,70 64.3,459.93733406066895,2,532.4981212615967
trial_ZKP_outage500_ewma3_iter5_1786552949.csv,ZKP,500,0.3,5,1786552974.2482703,,575.098991394043,49.0,49,,1,515.0229930877686
trial_ZKP_outage500_ewma5_iter1_1786554595.csv,ZKP,500,0.5,1,1786554622.5119562,630.7363510131836,390.5613422393799,25.0,50 25,240.1750087738037,2,530.350923538208
trial_ZKP_outage500_ewma5_iter2_1786555427.csv,ZKP,500,0.5,2,1786555452.6530197,629.9004554748535,389.82558250427246,25.0,50 25,240.07487297058105,2,530.4474830627441
trial_ZKP_outage500_ewma5_iter3_1786553420.csv,ZKP,500,0.5,3,1786553445.3805394,647.0687389373779,407.1238040924072,25.0,50 25,239.9449348449707,2,527.1568298339844
trial_ZKP_outage500_ewma5_iter4_1786553813.csv,ZKP,500,0.5,4,1786553838.825935,681.448221206665,461.3826274871826,25.0,50 25,220.06559371948242,2,521.4853286743164
trial_ZKP_outage500_ewma5_iter5_1786555328.csv,ZKP,500,0.5,5,1786555355.0670493,680.4490089416504,680.4490089416504,25.0,25,,1,540.3990745544434
