timestamp,node,algorithm,cycle,exec_time_ms,trust_score
1786389002.6220648,CRYPTO_NODE,ECC,62,111.63,100.0
1786389002.7296033,CRYPTO_NODE,ECC,63,111.61,100.0
1786389002.8495624,CRYPTO_NODE,ECC,64,111.57,100.0
1786389003.0630105,CRYPTO_NODE,ECC,65,111.45,100.0
1786389003.1698232,CRYPTO_NODE,ECC,66,111.65,100.0
1786389003.2773724,CRYPTO_NODE,ECC,67,111.7,100.0
1786389003.3842468,CRYPTO_NODE,ECC,68,111.59,100.0
1786389003.4910269,CRYPTO_NODE,ECC,69,111.43,100.0
1786389003.598389,CRYPTO_NODE,ECC,70,111.45,100.0
1786389003.7053812,CRYPTO_NODE,ECC,71,111.53,100.0
1786389003.8228672,CRYPTO_NODE,ECC,72,111.62,100.0
1786389003.9443,CRYPTO_NODE,ECC,73,111.52,100.0
1786389004.0657156,CRYPTO_NODE,ECC,74,111.33,100.0
1786389004.1876616,CRYPTO_NODE,ECC,75,111.43,100.0
1786389004.309737,CRYPTO_NODE,ECC,76,111.62,100.0
1786389004.4309402,CRYPTO_NODE,ECC,77,111.45,100.0
1786389004.5532212,CRYPTO_NODE,ECC,78,111.67,100.0
1786389004.6748881,CRYPTO_NODE,ECC,79,111.61,100.0
1786389004.796954,CRYPTO_NODE,ECC,80,111.47,100.0
1786389007.9222612,CRYPTO_NODE,ECC,81,111.7,100.0
1786389015.949982,CRYPTO_NODE,ZKP,0,334.67,100.0
1786389015.9573863,CRYPTO_NODE,ZKP,1,334.56,100.0
1786389015.9630282,CRYPTO_NODE,ZKP,2,335.0,100.0
1786389015.9685829,CRYPTO_NODE,ZKP,3,334.95,100.0
1786389015.9740217,CRYPTO_NODE,ZKP,4,334.64,100.0
1786389015.9796786,CRYPTO_NODE,ZKP,5,334.84,100.0
1786389015.985261,CRYPTO_NODE,ZKP,6,334.82,100.0
1786389016.0926497,CRYPTO_NODE,ZKP,7,334.72,100.0
1786389016.199245,CRYPTO_NODE,ZKP,8,334.64,100.0
1786389016.3602905,CRYPTO_NODE,ZKP,9,334.98,100.0
1786389016.7009246,CRYPTO_NODE,ZKP,10,334.94,100.0
1786389017.043969,CRYPTO_NODE,ZKP,11,334.47,100.0
1786389017.3892722,CRYPTO_NODE,ZKP,12,334.49,100.0
1786389017.7320075,CRYPTO_NODE,ZKP,13,334.28,100.0
1786389018.073543,CRYPTO_NODE,ZKP,14,334.72,100.0
1786389018.2826784,CRYPTO_NODE,ECC,0,111.65,100.0
1786389018.3898282,CRYPTO_NODE,ECC,1,111.55,100.0
1786389018.4966648,CRYPTO_NODE,ECC,2,111.59,100.0
1786389018.603791,CRYPTO_NODE,ECC,3,111.57,100.0
1786389018.7102163,CRYPTO_NODE,ECC,4,111.58,100.0
