timestamp_sec,timestamp_nanosec,shoulder_pan_pos,shoulder_lift_pos,elbow_pos,wrist_1_pos,wrist_2_pos,wrist_3_pos,shoulder_pan_vel,shoulder_lift_vel,elbow_vel,wrist_1_vel,wrist_2_vel,wrist_3_vel
1782664010,299063297,-1.6560905615436,0.12932491302490234,-1.5218337217914026,0.007131362799555063,0.0008033175836317241,0.6744500994682312,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,315068414,-1.6561387220965784,0.12936115264892578,-1.5218456427203577,0.007143347058445215,0.0008153018425218761,0.674462080001831,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,323361863,-1.6560667196856897,0.12936115264892578,-1.5217974821673792,0.007179299835115671,0.0007789746159687638,0.6744141578674316,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,331062403,-1.6560667196856897,0.12933731079101562,-1.5218456427203577,0.007107394747436047,0.0007909588748589158,0.6743901968002319,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,339074989,-1.6560547987567347,0.12937307357788086,-1.5218575636493128,0.007143347058445215,0.0007909588748589158,0.6744141578674316,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,347070946,-1.65611440340151,0.12933731079101562,-1.5218094030963343,0.007119379006326199,0.0008033175836317241,0.6744381189346313,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,355443189,-1.6560547987567347,0.12931299209594727,-1.5218337217914026,0.007143347058445215,0.0008153018425218761,0.6743782162666321,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,363109063,-1.6560786406146448,0.12932491302490234,-1.5217855612384241,0.007107394747436047,0.0008392703020945191,0.6744381189346313,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,371065947,-1.6560786406146448,0.1293492317199707,-1.5218094030963343,0.007095410488545895,0.0008153018425218761,0.6744261384010315,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,387289077,-1.6560667196856897,0.1293492317199707,-1.5218094030963343,0.007131362799555063,0.0008153018425218761,0.6744261384010315,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,403395970,-1.6560428778277796,0.12933731079101562,-1.5218694845782679,0.007119379006326199,0.0008153018425218761,0.6743901968002319,0.0,-0.0,0.0,0.0,0.0,0.0
1782664010,411067436,-1.6560786406146448,0.12932491302490234,-1.5218213240252894,0.007119379006326199,0.0008272860432043672,0.6744261384010315,0.0,-0.0,0.0,0.0,0.0,0.0
