timestamp_sec,timestamp_nanosec,trust_score,shoulder_pan_pos,shoulder_lift_pos,elbow_pos,wrist_1_pos,wrist_2_pos,wrist_3_pos,shoulder_pan_vel,shoulder_lift_vel,elbow_vel,wrist_1_vel,wrist_2_vel,wrist_3_vel,imu_ax_raw,imu_ay_raw,imu_az_raw,imu_ax_ema,imu_ay_ema,imu_az_ema
1785439048,65898402,100.0,-1.571359936391012,0.004681587219238281,-1.568519417439596,0.007227236870676279,0.0006471481756307185,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,73922683,100.0,-1.5713360945331019,0.004693508148193359,-1.568507496510641,0.007227236870676279,0.0006471481756307185,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,81901427,100.0,-1.571359936391012,0.004681587219238281,-1.568507496510641,0.007239221129566431,0.0006231797160580754,0.003321877447888255,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,89900245,100.0,-1.5713241736041468,0.004729747772216797,-1.568507496510641,0.007239221129566431,0.0006471481756307185,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,97895860,100.0,-1.571371857319967,0.004693508148193359,-1.5684836546527308,0.007262814790010452,0.0006231797160580754,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,105912456,100.0,-1.571348015462057,0.004681587219238281,-1.5684955755816858,0.007251205388456583,0.0006711166352033615,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,113891552,100.0,-1.5713360945331019,0.004657745361328125,-1.5684836546527308,0.007239221129566431,0.0006351639167405665,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,121897407,100.0,-1.571359936391012,0.004669666290283203,-1.5685437361346644,0.007251205388456583,0.0006231797160580754,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,129884947,100.0,-1.571348015462057,0.004741668701171875,-1.5684955755816858,0.007251205388456583,0.0005992112564854324,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,137908839,100.0,-1.571359936391012,0.004669666290283203,-1.5684717337237757,0.007251205388456583,0.0006591323763132095,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,145884102,100.0,-1.571371857319967,0.004705905914306641,-1.568507496510641,0.007274799048900604,0.0006111955153755844,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,153905105,100.0,-1.5714319388019007,0.004741668701171875,-1.568519417439596,0.007262814790010452,0.0005752427969127893,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,161885812,100.0,-1.5713241736041468,0.004717826843261719,-1.568519417439596,0.007227236870676279,0.0005992112564854324,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,169932870,100.0,-1.571371857319967,0.004717826843261719,-1.5685556570636194,0.007239221129566431,0.0006591323763132095,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,177890800,100.0,-1.5713360945331019,0.004645824432373047,-1.5684836546527308,0.007274799048900604,0.0006591323763132095,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,185907655,100.0,-1.571348015462057,0.004669666290283203,-1.568507496510641,0.007239221129566431,0.0006471481756307185,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,193937436,100.0,-1.5713956991778772,0.004669666290283203,-1.568507496510641,0.007262814790010452,0.0006471481756307185,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,201916513,100.0,-1.5713241736041468,0.004681587219238281,-1.5684955755816858,0.007215252611786127,0.0006111955153755844,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,209921294,100.0,-1.5713837782489222,0.004717826843261719,-1.5685437361346644,0.007239221129566431,0.0005872270558029413,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,217902353,100.0,-1.5713837782489222,0.004693508148193359,-1.5684955755816858,0.007239221129566431,0.0006111955153755844,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,225904282,100.0,-1.5714080969439905,0.004729747772216797,-1.5684955755816858,0.007262814790010452,0.0006591323763132095,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,233902119,100.0,-1.5713837782489222,0.004669666290283203,-1.568519417439596,0.007239221129566431,0.0006351639167405665,0.003309893188998103,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,241907270,100.0,-1.5713837782489222,0.004693508148193359,-1.568531338368551,0.007274799048900604,0.0006111955153755844,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,249901922,100.0,-1.571359936391012,0.004693508148193359,-1.5685437361346644,0.007227236870676279,0.0006111955153755844,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,257898184,100.0,-1.5713837782489222,0.004645824432373047,-1.568519417439596,0.007274799048900604,0.0006351639167405665,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,265894484,100.0,-1.571359936391012,0.004693508148193359,-1.5684836546527308,0.007227236870676279,0.0006111955153755844,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,273894098,100.0,-1.571348015462057,0.004681587219238281,-1.568507496510641,0.007227236870676279,0.0006351639167405665,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,281895472,100.0,-1.571359936391012,0.004705905914306641,-1.5684836546527308,0.007227236870676279,0.0005992112564854324,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,289900882,100.0,-1.5713956991778772,0.004669666290283203,-1.568519417439596,0.007227236870676279,0.0006591323763132095,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,297914145,100.0,-1.571348015462057,0.004681587219238281,-1.568507496510641,0.007215252611786127,0.0005992112564854324,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,305901148,100.0,-1.571348015462057,0.004693508148193359,-1.5685675779925745,0.007215252611786127,0.0006351639167405665,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,313898818,100.0,-1.571371857319967,0.004681587219238281,-1.5684955755816858,0.007227236870676279,0.0006711166352033615,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,321893895,100.0,-1.5713837782489222,0.004669666290283203,-1.568519417439596,0.007274799048900604,0.0006471481756307185,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,329904306,100.0,-1.5713837782489222,0.004693508148193359,-1.5684955755816858,0.007215252611786127,0.0006471481756307185,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,337893180,100.0,-1.571371857319967,0.004657745361328125,-1.5685556570636194,0.007239221129566431,0.0005872270558029413,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,345911868,100.0,-1.571371857319967,0.004669666290283203,-1.5684717337237757,0.007274799048900604,0.0006351639167405665,0.003297908930107951,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,353895242,100.0,-1.5713241736041468,0.004705905914306641,-1.5684836546527308,0.007239221129566431,0.0006351639167405665,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,361950707,100.0,-1.571371857319967,0.004705905914306641,-1.5684955755816858,0.007251205388456583,0.0006351639167405665,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,369892174,100.0,-1.571348015462057,0.004657745361328125,-1.568519417439596,0.007251205388456583,0.0006231797160580754,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,377894622,100.0,-1.5713241736041468,0.004705905914306641,-1.5685556570636194,0.007215252611786127,0.0006471481756307185,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,385903884,100.0,-1.571359936391012,0.004717826843261719,-1.568507496510641,0.007203268352895975,0.0005992112564854324,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,393901980,100.0,-1.571371857319967,0.004705905914306641,-1.568507496510641,0.007286783307790756,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,401908613,100.0,-1.5713360945331019,0.004669666290283203,-1.5684955755816858,0.007227236870676279,0.0006351639167405665,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,409917246,100.0,-1.571359936391012,0.004681587219238281,-1.568531338368551,0.007262814790010452,0.0006351639167405665,0.003321877447888255,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,417908545,100.0,-1.5713837782489222,0.004717826843261719,-1.568519417439596,0.007191284094005823,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,425897586,100.0,-1.5713360945331019,0.004705905914306641,-1.5684836546527308,0.007203268352895975,0.0006351639167405665,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,433919515,100.0,-1.571371857319967,0.004717826843261719,-1.5685437361346644,0.007262814790010452,0.0006471481756307185,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,441893425,100.0,-1.571359936391012,0.004693508148193359,-1.5684836546527308,0.007239221129566431,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,449951336,100.0,-1.5713360945331019,0.004717826843261719,-1.568531338368551,0.007227236870676279,0.0006351639167405665,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,457902950,100.0,-1.5713837782489222,0.004669666290283203,-1.5685556570636194,0.007191284094005823,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,465901398,100.0,-1.5713241736041468,0.004681587219238281,-1.5685437361346644,0.007239221129566431,0.0006471481756307185,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,473899475,100.0,-1.5713117758380335,0.004669666290283203,-1.5684836546527308,0.007191284094005823,0.0006591323763132095,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,481903423,100.0,-1.571371857319967,0.004693508148193359,-1.568507496510641,0.007227236870676279,0.0006111955153755844,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,489898408,100.0,-1.5713956991778772,0.004705905914306641,-1.5684836546527308,0.007286783307790756,0.0006351639167405665,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,497898559,100.0,-1.5713837782489222,0.004681587219238281,-1.5684955755816858,0.007215252611786127,0.0006351639167405665,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,505893451,100.0,-1.5713241736041468,0.004681587219238281,-1.568531338368551,0.007227236870676279,0.0006471481756307185,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,513900436,100.0,-1.571371857319967,0.004681587219238281,-1.5685437361346644,0.007215252611786127,0.0006471481756307185,0.003321877447888255,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,521893921,100.0,-1.571348015462057,0.004717826843261719,-1.568519417439596,0.007251205388456583,0.0006231797160580754,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,529902369,100.0,-1.571359936391012,0.004693508148193359,-1.5685675779925745,0.007227236870676279,0.0006591323763132095,0.003321877447888255,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,537893372,100.0,-1.571348015462057,0.004705905914306641,-1.5685914198504847,0.007239221129566431,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,545909912,100.0,-1.5713241736041468,0.004645824432373047,-1.568507496510641,0.007262814790010452,0.0005992112564854324,0.0034417195711284876,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,553898286,100.0,-1.571371857319967,0.004693508148193359,-1.5685437361346644,0.007274799048900604,0.0006351639167405665,0.0034177512861788273,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,561894252,100.0,-1.5713360945331019,0.004729747772216797,-1.5685437361346644,0.007215252611786127,0.0006711166352033615,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,569889903,100.0,-1.5713956991778772,0.004669666290283203,-1.568519417439596,0.007239221129566431,0.0006111955153755844,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,577914999,100.0,-1.571359936391012,0.004669666290283203,-1.5685437361346644,0.007191284094005823,0.0006591323763132095,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,585890077,100.0,-1.571348015462057,0.004741668701171875,-1.5685556570636194,0.007251205388456583,0.0006711166352033615,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,593894376,100.0,-1.571359936391012,0.004705905914306641,-1.5684836546527308,0.007215252611786127,0.0006591323763132095,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,601895194,100.0,-1.5713837782489222,0.004705905914306641,-1.5684836546527308,0.007203268352895975,0.0006471481756307185,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,609900179,100.0,-1.5713956991778772,0.004669666290283203,-1.5685675779925745,0.007215252611786127,0.0005992112564854324,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,617904182,100.0,-1.5713837782489222,0.004669666290283203,-1.5684955755816858,0.007251205388456583,0.0006111955153755844,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,625892000,100.0,-1.5714080969439905,0.004657745361328125,-1.5685437361346644,0.007262814790010452,0.0005992112564854324,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,633909855,100.0,-1.571371857319967,0.004693508148193359,-1.568531338368551,0.007239221129566431,0.0006231797160580754,0.003345845965668559,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,641904081,100.0,-1.571371857319967,0.004693508148193359,-1.568531338368551,0.007239221129566431,0.0006231797160580754,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,649906862,100.0,-1.5713956991778772,0.004657745361328125,-1.568519417439596,0.007191284094005823,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,657902754,100.0,-1.571348015462057,0.004657745361328125,-1.5684836546527308,0.007274799048900604,0.0006471481756307185,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,665907535,100.0,-1.5713837782489222,0.004693508148193359,-1.5685556570636194,0.007286783307790756,0.0006111955153755844,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,673881631,100.0,-1.5713241736041468,0.004765510559082031,-1.5684955755816858,0.007227236870676279,0.0006231797160580754,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,681939597,100.0,-1.571371857319967,0.004705905914306641,-1.5685437361346644,0.007203268352895975,0.0006591323763132095,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,689981211,100.0,-1.5713241736041468,0.004681587219238281,-1.568519417439596,0.007286783307790756,0.0006471481756307185,0.0034057670272886753,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,697928511,100.0,-1.5713241736041468,0.004729747772216797,-1.568507496510641,0.007215252611786127,0.0006711166352033615,0.0033698142506182194,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,705917199,100.0,-1.5713956991778772,0.004669666290283203,-1.568507496510641,0.007251205388456583,0.0006831008358858526,0.0033817985095083714,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,713921850,100.0,-1.571359936391012,0.004729747772216797,-1.568507496510641,0.007274799048900604,0.0006471481756307185,0.003333861706778407,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,721888113,100.0,-1.571359936391012,0.004693508148193359,-1.5685437361346644,0.007215252611786127,0.0006471481756307185,0.0033937827683985233,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,729930764,100.0,-1.5714080969439905,0.004669666290283203,-1.568519417439596,0.007262814790010452,0.0006591323763132095,0.003321877447888255,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785439048,737928953,100.0,-1.571359936391012,0.004681587219238281,-1.5685556570636194,0.007262814790010452,0.0006471481756307185,0.003357830224558711,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
