timestamp_sec,timestamp_nanosec,trust_score,shoulder_pan_pos,shoulder_lift_pos,elbow_pos,wrist_1_pos,wrist_2_pos,wrist_3_pos,shoulder_pan_vel,shoulder_lift_vel,elbow_vel,wrist_1_vel,wrist_2_vel,wrist_3_vel,imu_ax_raw,imu_ay_raw,imu_az_raw,imu_ax_ema,imu_ay_ema,imu_az_ema
1785460092,769438028,100.0,-1.883704964314596,-1.7750738302813929,-1.009671990071432,-4.700254503880636,-3.56321889558901,-0.3207657972918909,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,794415473,100.0,-1.883716885243551,-1.775097672139303,-1.009671990071432,-4.700242582951681,-3.563206974660055,-0.3207657972918909,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,813861370,100.0,-1.883704964314596,-1.7751458326922815,-1.0096953550921839,-4.700254503880636,-3.5631709734546106,-0.3207181135760706,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,831032514,100.0,-1.883716885243551,-1.775109593068258,-1.0096953550921839,-4.700254503880636,-3.5631828943835657,-0.3207300345050257,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,853989601,100.0,-1.8837645689593714,-1.7751572767840784,-1.0096476713763636,-4.700206581746237,-3.5632548967944544,-0.3207657972918909,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,871641159,100.0,-1.8837288061725062,-1.7751458326922815,-1.009671990071432,-4.700254503880636,-3.5632310549365442,-0.3207300345050257,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,892526626,100.0,-1.883716885243551,-1.7750738302813929,-1.0096953550921839,-4.700266544018881,-3.5631950537311,-0.32074195543398076,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,910801410,100.0,-1.8837407271014612,-1.775085751210348,-1.0096953550921839,-4.700266544018881,-3.5631950537311,-0.3207657972918909,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,929773569,100.0,-1.8837526480304163,-1.775109593068258,-1.0096600691424769,-4.700218621884481,-3.5631950537311,-0.32074195543398076,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,949429750,100.0,-1.8836687246905726,-1.7751334349261683,-1.0096600691424769,-4.7003024260150355,-3.5632429758654993,-0.3207300345050257,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,974314928,100.0,-1.883716885243551,-1.7750619093524378,-1.0096476713763636,-4.700254503880636,-3.5632429758654993,-0.3207657972918909,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460092,992891788,100.0,-1.8837288061725062,-1.7751215139972132,-1.0096362272845667,-4.700266544018881,-3.5631950537311,-0.3207657972918909,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460093,16044139,100.0,-1.883704964314596,-1.7751215139972132,-1.0097077528582972,-4.700254503880636,-3.5631828943835657,-0.32068187395204717,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460093,33338069,100.0,-1.8837288061725062,-1.7751334349261683,-1.0097077528582972,-4.70029050508608,-3.5631950537311,-0.32075387636293584,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460093,51435947,100.0,-1.883716885243551,-1.7751334349261683,-1.009671990071432,-4.70029050508608,-3.5631950537311,-0.32074195543398076,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460093,68840503,100.0,-1.883693043385641,-1.7751334349261683,-1.0096362272845667,-4.700326387082235,-3.563206974660055,-0.32069379488100225,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785460093,91339349,100.0,-1.8837288061725062,-1.7751334349261683,-1.0097077528582972,-4.700266544018881,-3.5632310549365442,-0.3207300345050257,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
