timestamp,node,algorithm,cycle,exec_time_ms,trust_score
1786388362.1303725,CRYPTO_NODE,ECC,40,111.27,100.0
1786388362.237543,CRYPTO_NODE,ECC,41,111.25,100.0
1786388362.345247,CRYPTO_NODE,ECC,42,111.27,100.0
1786388362.4521463,CRYPTO_NODE,ECC,43,111.12,100.0
1786388362.5584505,CRYPTO_NODE,ECC,44,111.23,100.0
1786388362.6503031,CRYPTO_NODE,ECC,45,111.3,100.0
1786388362.6998696,CRYPTO_NODE,ECC,46,111.23,100.0
1786388362.8063776,CRYPTO_NODE,ECC,47,111.2,100.0
1786388362.913885,CRYPTO_NODE,ECC,48,111.34,100.0
1786388363.020573,CRYPTO_NODE,ECC,49,111.15,100.0
1786388363.1271217,CRYPTO_NODE,ECC,50,111.15,100.0
1786388363.2329078,CRYPTO_NODE,ECC,51,111.36,100.0
1786388363.3403358,CRYPTO_NODE,ECC,52,111.3,100.0
1786388363.447281,CRYPTO_NODE,ECC,53,111.26,100.0
1786388363.554685,CRYPTO_NODE,ECC,54,111.17,100.0
1786388363.6518228,CRYPTO_NODE,ECC,55,111.11,100.0
1786388363.7002468,CRYPTO_NODE,ECC,56,111.29,100.0
1786388363.8078332,CRYPTO_NODE,ECC,57,111.2,100.0
1786388364.017528,CRYPTO_NODE,ZKP,0,333.72,100.0
1786388364.1241226,CRYPTO_NODE,ZKP,1,333.46,100.0
1786388364.2314553,CRYPTO_NODE,ZKP,2,333.85,100.0
1786388364.338141,CRYPTO_NODE,ZKP,3,333.84,100.0
1786388364.4442675,CRYPTO_NODE,ZKP,4,333.5,100.0
1786388364.551337,CRYPTO_NODE,ZKP,5,333.63,100.0
1786388364.6995573,CRYPTO_NODE,ECC,0,111.06,100.0
1786388364.8060746,CRYPTO_NODE,ECC,1,111.28,100.0
1786388364.9135263,CRYPTO_NODE,ECC,2,111.34,100.0
1786388365.0210552,CRYPTO_NODE,ECC,3,111.26,100.0
1786388365.128541,CRYPTO_NODE,ECC,4,111.23,100.0
1786388365.2364357,CRYPTO_NODE,ECC,5,111.13,100.0
1786388365.343487,CRYPTO_NODE,ECC,6,111.09,100.0
1786388365.449167,CRYPTO_NODE,ECC,7,111.27,100.0
1786388365.5567205,CRYPTO_NODE,ECC,8,111.11,100.0
1786388365.65155,CRYPTO_NODE,ECC,9,111.2,100.0
1786388365.7008312,CRYPTO_NODE,ECC,10,111.29,100.0
1786388365.8083067,CRYPTO_NODE,ECC,11,111.11,100.0
1786388365.9167142,CRYPTO_NODE,ECC,12,111.07,100.0
1786388366.038549,CRYPTO_NODE,ECC,13,111.2,100.0
1786388366.1593983,CRYPTO_NODE,ECC,14,111.16,100.0
1786388366.2806685,CRYPTO_NODE,ECC,15,111.29,100.0
1786388366.401217,CRYPTO_NODE,ECC,16,111.29,100.0
1786388366.5226233,CRYPTO_NODE,ECC,17,111.15,100.0
1786388366.6437187,CRYPTO_NODE,ECC,18,111.13,100.0
1786388366.7619336,CRYPTO_NODE,ECC,19,111.44,100.0
1786388366.8854165,CRYPTO_NODE,ECC,20,111.17,100.0
1786388367.0063307,CRYPTO_NODE,ECC,21,111.11,100.0
1786388367.1266265,CRYPTO_NODE,ECC,22,111.11,100.0
1786388367.2485542,CRYPTO_NODE,ECC,23,111.07,100.0
1786388367.3687403,CRYPTO_NODE,ECC,24,111.23,100.0
1786388367.4898298,CRYPTO_NODE,ECC,25,111.17,100.0
1786388367.611474,CRYPTO_NODE,ECC,26,111.27,100.0
1786388367.7326443,CRYPTO_NODE,ECC,27,111.25,100.0
1786388367.9432192,CRYPTO_NODE,ECC,28,111.25,100.0
1786388368.0496666,CRYPTO_NODE,ECC,29,111.23,100.0
1786388368.1562376,CRYPTO_NODE,ECC,30,111.21,100.0
1786388368.2633796,CRYPTO_NODE,ECC,31,111.26,100.0
1786388368.3708794,CRYPTO_NODE,ECC,32,111.18,100.0
1786388368.4780025,CRYPTO_NODE,ECC,33,111.16,100.0
1786388368.584788,CRYPTO_NODE,ECC,34,111.16,100.0
1786388368.7002113,CRYPTO_NODE,ECC,35,111.21,100.0
1786388368.9114363,CRYPTO_NODE,ECC,36,111.28,100.0
1786388369.0250964,CRYPTO_NODE,ECC,37,111.18,100.0
1786388369.1326597,CRYPTO_NODE,ECC,38,111.18,100.0
1786388369.2403526,CRYPTO_NODE,ECC,39,111.12,100.0
1786388369.3480353,CRYPTO_NODE,ECC,40,111.14,100.0
1786388369.4556155,CRYPTO_NODE,ECC,41,111.34,100.0
1786388369.5632873,CRYPTO_NODE,ECC,42,111.08,100.0
1786388369.6694167,CRYPTO_NODE,ECC,43,111.27,100.0
1786388369.790538,CRYPTO_NODE,ECC,44,111.27,100.0
1786388369.9108372,CRYPTO_NODE,ECC,45,111.24,100.0
1786388370.0324328,CRYPTO_NODE,ECC,46,111.2,100.0
1786388370.1533868,CRYPTO_NODE,ECC,47,111.21,100.0
1786388370.2736633,CRYPTO_NODE,ECC,48,111.31,100.0
1786388370.395234,CRYPTO_NODE,ECC,49,111.21,100.0
1786388370.5157714,CRYPTO_NODE,ECC,50,111.31,100.0
1786388370.6375449,CRYPTO_NODE,ECC,51,111.23,100.0
1786388373.7627897,CRYPTO_NODE,ECC,52,111.35,100.0
1786388379.8481357,CRYPTO_NODE,ECC,0,111.14,100.0
1786388379.855415,CRYPTO_NODE,ECC,1,111.06,100.0
1786388379.8610783,CRYPTO_NODE,ECC,2,110.94,100.0
1786388379.8667462,CRYPTO_NODE,ECC,3,111.01,100.0
1786388379.8723352,CRYPTO_NODE,ECC,4,111.08,100.0
1786388379.877915,CRYPTO_NODE,ECC,5,111.12,100.0
1786388379.8836715,CRYPTO_NODE,ECC,6,111.2,100.0
1786388379.9910116,CRYPTO_NODE,ECC,7,111.21,100.0
1786388380.0978317,CRYPTO_NODE,ECC,8,111.31,100.0
1786388380.204303,CRYPTO_NODE,ECC,9,111.2,100.0
1786388380.3117223,CRYPTO_NODE,ECC,10,111.14,100.0
1786388380.4192228,CRYPTO_NODE,ECC,11,111.33,100.0
1786388380.526026,CRYPTO_NODE,ECC,12,111.25,100.0
1786388380.6337113,CRYPTO_NODE,ECC,13,111.28,100.0
1786388380.7412074,CRYPTO_NODE,ECC,14,111.25,100.0
1786388380.8356276,CRYPTO_NODE,ECC,15,111.25,100.0
1786388380.8848624,CRYPTO_NODE,ECC,16,111.17,100.0
1786388380.992374,CRYPTO_NODE,ECC,17,111.2,100.0
1786388381.0999475,CRYPTO_NODE,ECC,18,111.26,100.0
1786388381.2064238,CRYPTO_NODE,ECC,19,111.25,100.0
1786388381.3129542,CRYPTO_NODE,ECC,20,111.28,100.0
1786388381.4205933,CRYPTO_NODE,ECC,21,111.16,100.0
1786388381.5271828,CRYPTO_NODE,ECC,22,111.21,100.0
1786388381.63481,CRYPTO_NODE,ECC,23,111.21,100.0
1786388381.7424524,CRYPTO_NODE,ECC,24,111.35,100.0
1786388381.8328395,CRYPTO_NODE,ECC,25,111.13,100.0
1786388381.8854282,CRYPTO_NODE,ECC,26,111.27,100.0
1786388381.9926333,CRYPTO_NODE,ECC,27,111.14,100.0
1786388382.1,CRYPTO_NODE,ECC,28,111.29,100.0
1786388382.2074938,CRYPTO_NODE,ECC,29,111.12,100.0
1786388382.3140116,CRYPTO_NODE,ECC,30,111.15,100.0
1786388382.421612,CRYPTO_NODE,ECC,31,111.25,100.0
1786388382.5289438,CRYPTO_NODE,ECC,32,111.19,100.0
1786388382.6360948,CRYPTO_NODE,ECC,33,111.09,100.0
1786388382.7431498,CRYPTO_NODE,ECC,34,111.39,100.0
1786388382.834717,CRYPTO_NODE,ECC,35,111.17,100.0
1786388382.887407,CRYPTO_NODE,ECC,36,111.03,100.0
1786388382.9952242,CRYPTO_NODE,ECC,37,111.19,100.0
1786388383.1026902,CRYPTO_NODE,ECC,38,111.38,100.0
1786388383.2099977,CRYPTO_NODE,ECC,39,111.19,100.0
1786388383.317499,CRYPTO_NODE,ECC,40,111.41,100.0
1786388383.4251988,CRYPTO_NODE,ECC,41,111.17,100.0
1786388383.5325856,CRYPTO_NODE,ECC,42,111.06,100.0
1786388383.640089,CRYPTO_NODE,ECC,43,111.18,100.0
1786388383.7475662,CRYPTO_NODE,ECC,44,111.15,100.0
1786388383.8352215,CRYPTO_NODE,ECC,45,111.05,100.0
1786388383.883878,CRYPTO_NODE,ECC,46,111.24,100.0
1786388383.990426,CRYPTO_NODE,ECC,47,110.95,100.0
1786388384.0977623,CRYPTO_NODE,ECC,48,111.12,100.0
1786388384.2039068,CRYPTO_NODE,ECC,49,111.19,100.0
1786388384.3106072,CRYPTO_NODE,ECC,50,111.21,100.0
1786388384.5206966,CRYPTO_NODE,ZKP,0,333.34,100.0
1786388384.6273124,CRYPTO_NODE,ZKP,1,333.54,100.0
1786388384.733712,CRYPTO_NODE,ZKP,2,333.77,100.0
1786388384.8348305,CRYPTO_NODE,ZKP,3,333.84,100.0
1786388384.8857148,CRYPTO_NODE,ZKP,4,333.57,100.0
1786388384.998989,CRYPTO_NODE,ZKP,5,333.5,100.0
1786388385.1061673,CRYPTO_NODE,ZKP,6,333.73,100.0
1786388385.2128167,CRYPTO_NODE,ZKP,7,333.59,100.0
1786388385.3203094,CRYPTO_NODE,ZKP,8,333.78,100.0
1786388385.4277189,CRYPTO_NODE,ZKP,9,333.75,100.0
1786388385.5348995,CRYPTO_NODE,ZKP,10,333.52,100.0
1786388385.6423838,CRYPTO_NODE,ZKP,11,334.16,100.0
1786388385.749084,CRYPTO_NODE,ZKP,12,334.03,100.0
1786388385.8324904,CRYPTO_NODE,ZKP,13,333.59,100.0
1786388385.884947,CRYPTO_NODE,ZKP,14,333.99,100.0
1786388386.0950866,CRYPTO_NODE,ECC,0,111.13,100.0
1786388386.2016804,CRYPTO_NODE,ECC,1,111.17,100.0
1786388386.3081741,CRYPTO_NODE,ECC,2,111.15,100.0
1786388386.4155068,CRYPTO_NODE,ECC,3,111.23,100.0
1786388386.5228066,CRYPTO_NODE,ECC,4,111.05,100.0
1786388386.6299171,CRYPTO_NODE,ECC,5,111.12,100.0
1786388386.7365072,CRYPTO_NODE,ECC,6,111.15,100.0
1786388386.8336284,CRYPTO_NODE,ECC,7,111.11,100.0
1786388386.8841834,CRYPTO_NODE,ECC,8,111.2,100.0
1786388386.990637,CRYPTO_NODE,ECC,9,111.23,100.0
1786388387.0982754,CRYPTO_NODE,ECC,10,111.21,100.0
1786388387.2051754,CRYPTO_NODE,ECC,11,111.34,100.0
1786388387.3119304,CRYPTO_NODE,ECC,12,111.35,100.0
1786388387.4195666,CRYPTO_NODE,ECC,13,111.19,100.0
1786388387.5269268,CRYPTO_NODE,ECC,14,111.4,100.0
1786388387.634196,CRYPTO_NODE,ECC,15,111.22,100.0
1786388387.7416513,CRYPTO_NODE,ECC,16,111.23,100.0
1786388387.832888,CRYPTO_NODE,ECC,17,111.18,100.0
1786388387.8850937,CRYPTO_NODE,ECC,18,111.22,100.0
1786388387.9915128,CRYPTO_NODE,ECC,19,111.16,100.0
1786388388.0988228,CRYPTO_NODE,ECC,20,111.25,100.0
1786388388.2054105,CRYPTO_NODE,ECC,21,111.08,100.0
1786388388.312349,CRYPTO_NODE,ECC,22,111.29,100.0
1786388388.4197676,CRYPTO_NODE,ECC,23,111.39,100.0
1786388388.5263069,CRYPTO_NODE,ECC,24,111.09,100.0
1786388388.6330416,CRYPTO_NODE,ECC,25,111.18,100.0
1786388388.7406514,CRYPTO_NODE,ECC,26,111.35,100.0
1786388388.8351061,CRYPTO_NODE,ECC,27,111.14,100.0
1786388388.882941,CRYPTO_NODE,ECC,28,111.2,100.0
1786388388.989459,CRYPTO_NODE,ECC,29,111.15,100.0
1786388389.0964355,CRYPTO_NODE,ECC,30,111.08,100.0
1786388389.2040093,CRYPTO_NODE,ECC,31,111.35,100.0
1786388389.3105454,CRYPTO_NODE,ECC,32,111.21,100.0
1786388389.4177473,CRYPTO_NODE,ECC,33,111.27,100.0
1786388389.5252175,CRYPTO_NODE,ECC,34,111.45,100.0
1786388389.632757,CRYPTO_NODE,ECC,35,111.3,100.0
1786388389.7400994,CRYPTO_NODE,ECC,36,111.23,100.0
1786388389.8344085,CRYPTO_NODE,ECC,37,111.2,100.0
1786388389.8839338,CRYPTO_NODE,ECC,38,111.22,100.0
1786388389.9911218,CRYPTO_NODE,ECC,39,111.04,100.0
1786388390.0985792,CRYPTO_NODE,ECC,40,111.08,100.0
1786388390.2052739,CRYPTO_NODE,ECC,41,111.43,100.0
1786388390.3118784,CRYPTO_NODE,ECC,42,111.22,100.0
1786388390.4190397,CRYPTO_NODE,ECC,43,111.28,100.0
1786388390.5261245,CRYPTO_NODE,ECC,44,111.27,100.0
1786388390.6337082,CRYPTO_NODE,ECC,45,111.13,100.0
1786388390.7406273,CRYPTO_NODE,ECC,46,111.38,100.0
1786388390.8322992,CRYPTO_NODE,ECC,47,111.21,100.0
1786388390.8824227,CRYPTO_NODE,ECC,48,111.19,100.0
1786388390.988966,CRYPTO_NODE,ECC,49,111.2,100.0
1786388391.0963283,CRYPTO_NODE,ECC,50,111.12,100.0
1786388391.2022398,CRYPTO_NODE,ECC,51,111.14,100.0
1786388391.3097231,CRYPTO_NODE,ECC,52,111.2,100.0
1786388391.416798,CRYPTO_NODE,ECC,53,111.2,100.0
1786388391.5244603,CRYPTO_NODE,ECC,54,111.21,100.0
1786388391.6321619,CRYPTO_NODE,ECC,55,111.13,100.0
1786388391.739746,CRYPTO_NODE,ECC,56,111.06,100.0
1786388391.835374,CRYPTO_NODE,ECC,57,111.13,100.0
1786388394.893321,CRYPTO_NODE,ECC,58,111.21,100.0
1786388400.9628017,CRYPTO_NODE,ECC,59,111.19,100.0
1786388400.9712777,CRYPTO_NODE,ECC,60,111.26,100.0
1786388400.9770415,CRYPTO_NODE,ECC,61,111.26,100.0
1786388400.9825695,CRYPTO_NODE,ECC,62,111.4,100.0
1786388400.9882534,CRYPTO_NODE,ECC,63,111.38,100.0
1786388400.9939003,CRYPTO_NODE,ECC,64,111.4,100.0
1786388400.9996758,CRYPTO_NODE,ECC,65,111.27,100.0
1786388401.0052536,CRYPTO_NODE,ECC,66,111.22,100.0
1786388401.112757,CRYPTO_NODE,ECC,67,111.24,100.0
1786388401.220869,CRYPTO_NODE,ECC,68,111.37,100.0
1786388401.3285148,CRYPTO_NODE,ECC,69,111.3,100.0
1786388401.4363208,CRYPTO_NODE,ECC,70,111.25,100.0
1786388401.5438492,CRYPTO_NODE,ECC,71,111.29,100.0
1786388401.651645,CRYPTO_NODE,ECC,72,111.3,100.0
1786388401.7581692,CRYPTO_NODE,ECC,73,111.32,100.0
1786388401.8647757,CRYPTO_NODE,ECC,74,111.22,100.0
1786388401.953471,CRYPTO_NODE,ECC,75,111.24,100.0
1786388402.0044465,CRYPTO_NODE,ECC,76,111.29,100.0
1786388402.1118305,CRYPTO_NODE,ECC,77,111.26,100.0
1786388402.219548,CRYPTO_NODE,ECC,78,111.29,100.0
1786388402.3273125,CRYPTO_NODE,ECC,79,111.32,100.0
1786388402.4346132,CRYPTO_NODE,ECC,80,111.31,100.0
1786388402.5419054,CRYPTO_NODE,ECC,81,111.33,100.0
1786388402.752316,CRYPTO_NODE,ECC,0,111.1,100.0
1786388402.8599546,CRYPTO_NODE,ECC,1,111.25,100.0
1786388402.951767,CRYPTO_NODE,ECC,2,111.2,100.0
1786388403.0039935,CRYPTO_NODE,ECC,3,111.2,100.0
1786388403.1117947,CRYPTO_NODE,ECC,4,111.32,100.0
1786388403.2189074,CRYPTO_NODE,ECC,5,111.12,100.0
1786388403.3263175,CRYPTO_NODE,ECC,6,111.32,100.0
1786388403.4337592,CRYPTO_NODE,ECC,7,111.17,100.0
1786388403.540878,CRYPTO_NODE,ECC,8,111.14,100.0
1786388403.6481514,CRYPTO_NODE,ECC,9,111.13,100.0
1786388403.7556787,CRYPTO_NODE,ECC,10,111.31,100.0
1786388403.8622785,CRYPTO_NODE,ECC,11,111.35,100.0
1786388403.957207,CRYPTO_NODE,ECC,12,111.31,100.0
1786388404.004094,CRYPTO_NODE,ECC,13,111.26,100.0
1786388404.1106758,CRYPTO_NODE,ECC,14,111.21,100.0
1786388404.2184284,CRYPTO_NODE,ECC,15,111.09,100.0
1786388404.325134,CRYPTO_NODE,ECC,16,111.07,100.0
1786388404.4323528,CRYPTO_NODE,ECC,17,111.21,100.0
1786388404.5397978,CRYPTO_NODE,ECC,18,111.08,100.0
1786388404.6473773,CRYPTO_NODE,ECC,19,111.18,100.0
1786388404.7550626,CRYPTO_NODE,ECC,20,111.03,100.0
1786388404.8622103,CRYPTO_NODE,ECC,21,111.14,100.0
1786388404.954069,CRYPTO_NODE,ECC,22,111.15,100.0
1786388405.0033143,CRYPTO_NODE,ECC,23,111.3,100.0
1786388405.1097677,CRYPTO_NODE,ECC,24,111.22,100.0
1786388405.217505,CRYPTO_NODE,ECC,25,111.28,100.0
1786388405.3243425,CRYPTO_NODE,ECC,26,111.21,100.0
1786388405.431989,CRYPTO_NODE,ECC,27,111.1,100.0
1786388405.539636,CRYPTO_NODE,ECC,28,111.09,100.0
1786388405.647392,CRYPTO_NODE,ECC,29,111.25,100.0
1786388405.754187,CRYPTO_NODE,ECC,30,111.27,100.0
1786388405.8608768,CRYPTO_NODE,ECC,31,111.24,100.0
1786388405.9537878,CRYPTO_NODE,ECC,32,111.31,100.0
1786388406.0043757,CRYPTO_NODE,ECC,33,111.25,100.0
1786388406.1117816,CRYPTO_NODE,ECC,34,111.14,100.0
1786388406.2183795,CRYPTO_NODE,ECC,35,111.16,100.0
1786388406.325727,CRYPTO_NODE,ECC,36,111.25,100.0
1786388406.4333143,CRYPTO_NODE,ECC,37,111.24,100.0
1786388406.5405974,CRYPTO_NODE,ECC,38,111.27,100.0
1786388406.6487057,CRYPTO_NODE,ECC,39,111.32,100.0
1786388406.7554653,CRYPTO_NODE,ECC,40,111.18,100.0
1786388406.8630395,CRYPTO_NODE,ECC,41,111.17,100.0
1786388407.1083033,CRYPTO_NODE,ECC,0,111.36,100.0
1786388407.2158237,CRYPTO_NODE,ECC,1,111.35,100.0
1786388407.323194,CRYPTO_NODE,ECC,2,111.32,100.0
1786388407.430461,CRYPTO_NODE,ECC,3,111.27,100.0
1786388407.5374594,CRYPTO_NODE,ECC,4,111.21,100.0
1786388407.644265,CRYPTO_NODE,ECC,5,111.28,100.0
1786388407.7518432,CRYPTO_NODE,ECC,6,111.27,100.0
1786388407.859425,CRYPTO_NODE,ECC,7,111.26,100.0
1786388407.9557202,CRYPTO_NODE,ECC,8,111.12,100.0
1786388408.0043707,CRYPTO_NODE,ECC,9,111.2,100.0
1786388408.112383,CRYPTO_NODE,ECC,10,111.41,100.0
1786388408.2192369,CRYPTO_NODE,ECC,11,111.26,100.0
1786388408.3262749,CRYPTO_NODE,ECC,12,111.19,100.0
1786388408.4334452,CRYPTO_NODE,ECC,13,111.27,100.0
1786388408.5401556,CRYPTO_NODE,ECC,14,111.35,100.0
1786388408.6480553,CRYPTO_NODE,ECC,15,111.13,100.0
1786388408.755717,CRYPTO_NODE,ECC,16,111.22,100.0
1786388408.862325,CRYPTO_NODE,ECC,17,111.23,100.0
1786388408.9544604,CRYPTO_NODE,ECC,18,111.21,100.0
1786388409.0779808,CRYPTO_NODE,ECC,19,111.21,100.0
1786388409.1988997,CRYPTO_NODE,ECC,20,111.25,100.0
1786388409.3207982,CRYPTO_NODE,ECC,21,111.15,100.0
1786388409.4413967,CRYPTO_NODE,ECC,22,111.17,100.0
1786388409.5619984,CRYPTO_NODE,ECC,23,111.15,100.0
1786388409.682728,CRYPTO_NODE,ECC,24,111.3,100.0
1786388409.804215,CRYPTO_NODE,ECC,25,111.25,100.0
1786388409.9256358,CRYPTO_NODE,ECC,26,111.18,100.0
1786388410.0455763,CRYPTO_NODE,ECC,27,111.2,100.0
1786388410.256298,CRYPTO_NODE,ECC,28,111.23,100.0
1786388410.3629625,CRYPTO_NODE,ECC,29,111.21,100.0
1786388410.470457,CRYPTO_NODE,ECC,30,111.18,100.0
1786388410.5768528,CRYPTO_NODE,ECC,31,111.04,100.0
1786388410.6842587,CRYPTO_NODE,ECC,32,111.23,100.0
1786388410.7908657,CRYPTO_NODE,ECC,33,111.23,100.0
1786388410.8971593,CRYPTO_NODE,ECC,34,111.15,100.0
1786388411.0129325,CRYPTO_NODE,ECC,35,111.2,100.0
1786388411.2252867,CRYPTO_NODE,ECC,36,111.25,100.0
1786388411.3407502,CRYPTO_NODE,ECC,37,111.24,100.0
1786388411.4474773,CRYPTO_NODE,ECC,38,111.27,100.0
1786388411.5551019,CRYPTO_NODE,ECC,39,111.05,100.0
1786388411.6625922,CRYPTO_NODE,ECC,40,111.28,100.0
1786388411.769967,CRYPTO_NODE,ECC,41,111.21,100.0
1786388411.8774242,CRYPTO_NODE,ECC,42,111.2,100.0
1786388411.9817052,CRYPTO_NODE,ECC,43,111.22,100.0
1786388412.1026375,CRYPTO_NODE,ECC,44,111.17,100.0
1786388412.2238204,CRYPTO_NODE,ECC,45,111.08,100.0
1786388412.34463,CRYPTO_NODE,ECC,46,111.24,100.0
1786388412.466295,CRYPTO_NODE,ECC,47,111.24,100.0
1786388412.5859358,CRYPTO_NODE,ECC,48,111.22,100.0
1786388412.7077155,CRYPTO_NODE,ECC,49,111.36,100.0
1786388412.828125,CRYPTO_NODE,ECC,50,111.32,100.0
1786388412.949017,CRYPTO_NODE,ECC,51,111.26,100.0
1786388416.0739923,CRYPTO_NODE,ECC,52,111.38,100.0
1786388422.1520412,CRYPTO_NODE,ECC,0,111.43,100.0
1786388422.1589012,CRYPTO_NODE,ECC,1,111.18,100.0
1786388422.1644313,CRYPTO_NODE,ECC,2,111.28,100.0
1786388422.170069,CRYPTO_NODE,ECC,3,111.16,100.0
1786388422.1756833,CRYPTO_NODE,ECC,4,111.13,100.0
1786388422.181177,CRYPTO_NODE,ECC,5,111.13,100.0
1786388422.186871,CRYPTO_NODE,ECC,6,111.29,100.0
1786388422.293587,CRYPTO_NODE,ECC,7,111.26,100.0
1786388422.4010267,CRYPTO_NODE,ECC,8,111.21,100.0
1786388422.5076141,CRYPTO_NODE,ECC,9,111.25,100.0
1786388422.6155083,CRYPTO_NODE,ECC,10,111.23,100.0
1786388422.7231836,CRYPTO_NODE,ECC,11,111.4,100.0
1786388422.829693,CRYPTO_NODE,ECC,12,111.25,100.0
1786388422.9371517,CRYPTO_NODE,ECC,13,111.28,100.0
1786388423.0445971,CRYPTO_NODE,ECC,14,111.2,100.0
1786388423.1367042,CRYPTO_NODE,ECC,15,111.29,100.0
1786388423.1883948,CRYPTO_NODE,ECC,16,111.3,100.0
1786388423.2951045,CRYPTO_NODE,ECC,17,111.2,100.0
1786388423.402399,CRYPTO_NODE,ECC,18,111.2,100.0
1786388423.5098598,CRYPTO_NODE,ECC,19,111.08,100.0
1786388423.617005,CRYPTO_NODE,ECC,20,111.2,100.0
1786388423.7244534,CRYPTO_NODE,ECC,21,111.12,100.0
1786388423.8322642,CRYPTO_NODE,ECC,22,111.29,100.0
1786388423.939103,CRYPTO_NODE,ECC,23,111.31,100.0
1786388424.0455897,CRYPTO_NODE,ECC,24,111.17,100.0
1786388424.137264,CRYPTO_NODE,ECC,25,111.23,100.0
1786388424.1906521,CRYPTO_NODE,ECC,26,111.2,100.0
1786388424.2976863,CRYPTO_NODE,ECC,27,111.15,100.0
1786388424.4051397,CRYPTO_NODE,ECC,28,111.27,100.0
1786388424.512112,CRYPTO_NODE,ECC,29,111.09,100.0
1786388424.6193116,CRYPTO_NODE,ECC,30,111.16,100.0
1786388424.7270026,CRYPTO_NODE,ECC,31,111.34,100.0
1786388424.833355,CRYPTO_NODE,ECC,32,111.13,100.0
1786388424.940825,CRYPTO_NODE,ECC,33,111.22,100.0
1786388425.048348,CRYPTO_NODE,ECC,34,111.04,100.0
1786388425.1394901,CRYPTO_NODE,ECC,35,111.04,100.0
1786388425.1878989,CRYPTO_NODE,ECC,36,111.14,100.0
1786388425.2945166,CRYPTO_NODE,ECC,37,111.38,100.0
1786388425.4016464,CRYPTO_NODE,ECC,38,111.37,100.0
1786388425.5090916,CRYPTO_NODE,ECC,39,111.24,100.0
1786388425.6165364,CRYPTO_NODE,ECC,40,111.27,100.0
1786388425.7241101,CRYPTO_NODE,ECC,41,111.31,100.0
1786388425.8308585,CRYPTO_NODE,ECC,42,111.27,100.0
1786388425.9379203,CRYPTO_NODE,ECC,43,111.32,100.0
1786388426.0452785,CRYPTO_NODE,ECC,44,111.31,100.0
1786388426.1374846,CRYPTO_NODE,ECC,45,111.2,100.0
1786388426.187972,CRYPTO_NODE,ECC,46,111.27,100.0
1786388426.2960756,CRYPTO_NODE,ECC,47,111.15,100.0
1786388426.4031928,CRYPTO_NODE,ECC,48,111.21,100.0
1786388426.5096588,CRYPTO_NODE,ECC,49,111.27,100.0
1786388426.6174853,CRYPTO_NODE,ECC,50,111.44,100.0
