timestamp_sec,timestamp_nanosec,shoulder_pan_pos,shoulder_lift_pos,elbow_pos,wrist_1_pos,wrist_2_pos,wrist_3_pos,shoulder_pan_vel,shoulder_lift_vel,elbow_vel,wrist_1_vel,wrist_2_vel,wrist_3_vel
1785177278,538162103,-1.4595783392535608,-0.08180362382997686,-1.4858234564410608,-4.741762224827902,-6.239808030669586,0.40117305517196655,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,546166393,-1.4595783392535608,-0.08174354234804326,-1.4858115355121058,-4.741774264966146,-6.2398439834462565,0.40122100710868835,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,554175664,-1.4596026579486292,-0.08174354234804326,-1.485847298298971,-4.741786185895101,-6.239879936222927,0.4012090265750885,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,562177306,-1.4595187346087855,-0.08176738420595342,-1.485847298298971,-4.741750303898947,-6.239867951964037,0.40122100710868835,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,570180133,-1.4595187346087855,-0.08179122606386358,-1.485835377370016,-4.741810266171591,-6.239867951964037,0.40122100710868835,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,578160275,-1.4595187346087855,-0.08175546327699834,-1.4858234564410608,-4.741798226033346,-6.2398439834462565,0.4011850357055664,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,586180769,-1.4595306555377405,-0.08180362382997686,-1.4858949820147913,-4.741750303898947,-6.239855967705147,0.40122100710868835,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,594344910,-1.4595425764666956,-0.08179122606386358,-1.485835377370016,-4.741774264966146,-6.2398439834462565,0.40122100710868835,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,602166682,-1.4595544973956507,-0.08176738420595342,-1.4859069029437464,-4.741798226033346,-6.239855967705147,0.4012090265750885,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,610181731,-1.4595664183246058,-0.08174354234804326,-1.485859219227926,-4.741810266171591,-6.239855967705147,0.40117305517196655,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,618191466,-1.4595306555377405,-0.0817793051349085,-1.4858830610858362,-4.741798226033346,-6.239808030669586,0.40117305517196655,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,626285070,-1.4595187346087855,-0.08175546327699834,-1.4858115355121058,-4.741738263760702,-6.239820014928476,0.401137113571167,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,634178786,-1.4595425764666956,-0.08175546327699834,-1.4858115355121058,-4.741798226033346,-6.239867951964037,0.4011850357055664,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,642183391,-1.4595306555377405,-0.08181554475893194,-1.485859219227926,-4.741750303898947,-6.239808030669586,0.4012329876422882,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,650162385,-1.4595063368426722,-0.08179122606386358,-1.485859219227926,-4.741786185895101,-6.2398439834462565,0.4012329876422882,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,658202101,-1.4595306555377405,-0.08176738420595342,-1.4858234564410608,-4.741774264966146,-6.2398439834462565,0.40122100710868835,0.0,-0.0,0.0,0.0,0.0,0.0
1785177278,666178428,-1.4595306555377405,-0.08180362382997686,-1.485847298298971,-4.741786185895101,-6.239831999187366,0.40117305517196655,0.0,-0.0,0.0,0.0,0.0,0.0
